Room,BlockStart,StudentCount,Ratio,RequiredStaff
Pennie Preschool 1,2023-08-07 08:00:00,1,10,2
Pennie Preschool 1,2023-08-07 08:30:00,1,10,2
Pennie Preschool 1,2023-08-09 07:30:00,1,10,2
Pennie Preschool 1,2023-08-09 08:00:00,1,10,2
Pennie Preschool 1,2023-08-09 08:30:00,1,10,2
Pennie Preschool 1,2023-08-15 07:00:00,1,10,2
Pennie Preschool 1,2023-08-15 07:30:00,2,10,2
Pennie Preschool 1,2023-08-15 08:00:00,1,10,2
Pennie Preschool 1,2023-08-17 07:00:00,1,10,2
Pennie Preschool 1,2023-08-17 07:30:00,1,10,2
Pennie Preschool 1,2023-08-17 08:00:00,1,10,2
Pennie Preschool 1,2023-08-17 08:30:00,1,10,2
Pennie Preschool 1,2023-08-21 07:30:00,1,10,2
Pennie Preschool 1,2023-08-21 08:00:00,1,10,2
Pennie Preschool 1,2023-08-21 08:30:00,2,10,2
Pennie Preschool 1,2023-08-21 09:00:00,1,10,2
Pennie Preschool 1,2023-08-21 09:30:00,1,10,2
Pennie Preschool 1,2023-08-23 06:30:00,1,10,2
Pennie Preschool 1,2023-08-23 07:00:00,1,10,2
Pennie Preschool 1,2023-08-23 07:30:00,1,10,2
Pennie Preschool 1,2023-08-23 08:30:00,1,10,2
Pennie Preschool 1,2023-08-29 08:30:00,1,10,2
Pennie Preschool 1,2023-08-29 16:30:00,2,10,2
Pennie Preschool 1,2023-08-29 17:00:00,2,10,2
Pennie Preschool 1,2023-08-31 07:30:00,2,10,2
Pennie Preschool 1,2023-08-31 08:00:00,1,10,2
Pennie Preschool 1,2023-08-31 12:00:00,1,10,2
Pennie Preschool 1,2023-08-31 12:30:00,1,10,2
Pennie Preschool 1,2023-08-31 13:00:00,1,10,2
Pennie Preschool 1,2023-08-31 13:30:00,1,10,2
Pennie Preschool 1,2023-08-31 14:00:00,1,10,2
Pennie Preschool 1,2023-08-31 14:30:00,1,10,2
Pennie Preschool 1,2023-08-31 15:00:00,1,10,2
Pennie Preschool 1,2023-08-31 15:30:00,1,10,2
Pennie Preschool 1,2023-08-31 16:00:00,1,10,2
Pennie Preschool 1,2023-08-31 16:30:00,1,10,2
Pennie Preschool 1,2023-09-06 07:00:00,1,10,2
Pennie Preschool 1,2023-09-06 07:30:00,2,10,2
Pennie Preschool 1,2023-09-06 08:00:00,1,10,2
Pennie Preschool 1,2023-09-06 16:30:00,1,10,2
Pennie Preschool 1,2023-09-06 17:00:00,1,10,2
Pennie Preschool 1,2023-09-12 06:30:00,1,10,2
Pennie Preschool 1,2023-09-12 07:00:00,1,10,2
Pennie Preschool 1,2023-09-12 07:30:00,1,10,2
Pennie Preschool 1,2023-09-12 08:00:00,1,10,2
Pennie Preschool 1,2023-09-12 08:30:00,1,10,2
Pennie Preschool 1,2023-09-12 09:00:00,1,10,2
Pennie Preschool 1,2023-09-12 09:30:00,1,10,2
Pennie Preschool 1,2023-09-12 10:00:00,1,10,2
Pennie Preschool 1,2023-09-12 10:30:00,1,10,2
Pennie Preschool 1,2023-09-12 11:00:00,1,10,2
Pennie Preschool 1,2023-09-12 11:30:00,1,10,2
Pennie Preschool 1,2023-09-12 12:00:00,1,10,2
Pennie Preschool 1,2023-09-12 12:30:00,1,10,2
Pennie Preschool 1,2023-09-12 13:00:00,1,10,2
Pennie Preschool 1,2023-09-12 13:30:00,1,10,2
Pennie Preschool 1,2023-09-12 14:00:00,1,10,2
Pennie Preschool 1,2023-09-12 14:30:00,1,10,2
Pennie Preschool 1,2023-09-12 15:00:00,1,10,2
Pennie Preschool 1,2023-09-12 15:30:00,1,10,2
Pennie Preschool 1,2023-09-12 16:00:00,1,10,2
Pennie Preschool 1,2023-09-12 16:30:00,2,10,2
Pennie Preschool 1,2023-09-12 17:00:00,2,10,2
Pennie Preschool 1,2023-09-14 07:00:00,2,10,2
Pennie Preschool 1,2023-09-14 07:30:00,1,10,2
Pennie Preschool 1,2023-09-14 08:00:00,1,10,2
Pennie Preschool 1,2023-09-18 06:30:00,1,10,2
Pennie Preschool 1,2023-09-18 07:00:00,1,10,2
Pennie Preschool 1,2023-09-18 07:30:00,3,10,2
Pennie Preschool 1,2023-09-18 08:00:00,3,10,2
Pennie Preschool 1,2023-09-18 08:30:00,2,10,2
Pennie Preschool 1,2023-09-20 08:30:00,1,10,2
Pennie Preschool 1,2023-09-26 06:30:00,1,10,2
Pennie Preschool 1,2023-09-26 07:00:00,1,10,2
Pennie Preschool 1,2023-09-26 08:30:00,1,10,2
Pennie Preschool 1,2023-09-26 09:00:00,1,10,2
Pennie Preschool 1,2023-09-26 16:30:00,2,10,2
Pennie Preschool 1,2023-09-28 08:30:00,1,10,2
Pennie Preschool 1,2023-10-02 07:30:00,1,10,2
Pennie Preschool 1,2023-10-02 08:00:00,1,10,2
Pennie Preschool 1,2023-10-04 07:30:00,2,10,2
Pennie Preschool 1,2023-10-04 08:00:00,2,10,2
Pennie Preschool 1,2023-10-10 07:30:00,1,10,2
Pennie Preschool 1,2023-10-10 08:00:00,2,10,2
Pennie Preschool 1,2023-10-10 08:30:00,1,10,2
Pennie Preschool 1,2023-10-10 16:30:00,1,10,2
Pennie Preschool 1,2023-10-10 17:00:00,1,10,2
Pennie Preschool 1,2023-10-12 07:00:00,2,10,2
Pennie Preschool 1,2023-10-12 07:30:00,2,10,2
Pennie Preschool 1,2023-10-12 08:00:00,2,10,2
Pennie Preschool 1,2023-10-16 07:00:00,1,10,2
Pennie Preschool 1,2023-10-16 07:30:00,1,10,2
Pennie Preschool 1,2023-10-16 08:00:00,1,10,2
Pennie Preschool 1,2023-10-24 07:30:00,3,10,2
Pennie Preschool 1,2023-10-24 08:00:00,3,10,2
Pennie Preschool 1,2023-10-24 08:30:00,2,10,2
Pennie Preschool 1,2023-10-24 16:30:00,1,10,2
Pennie Preschool 1,2023-10-24 17:00:00,1,10,2
Pennie Preschool 1,2023-10-26 07:00:00,2,10,2
Pennie Preschool 1,2023-10-26 07:30:00,1,10,2
Pennie Preschool 1,2023-10-26 08:00:00,1,10,2
Pennie Preschool 1,2023-10-30 07:00:00,2,10,2
Pennie Preschool 1,2023-10-30 07:30:00,3,10,2
Pennie Preschool 1,2023-10-30 08:00:00,2,10,2
Pennie Preschool 1,2023-10-30 08:30:00,1,10,2
Pennie Preschool 1,2023-11-01 07:00:00,2,10,2
Pennie Preschool 1,2023-11-01 07:30:00,3,10,2
Pennie Preschool 1,2023-11-01 08:00:00,3,10,2
Pennie Preschool 1,2023-11-01 08:30:00,2,10,2
Pennie Preschool 1,2023-11-07 07:00:00,1,10,2
Pennie Preschool 1,2023-11-07 08:00:00,2,10,2
Pennie Preschool 1,2023-11-07 08:30:00,2,10,2
Pennie Preschool 1,2023-11-09 07:00:00,1,10,2
Pennie Preschool 1,2023-11-09 08:00:00,1,10,2
Pennie Preschool 1,2023-11-09 08:30:00,1,10,2
Pennie Preschool 1,2023-11-13 06:30:00,1,10,2
Pennie Preschool 1,2023-11-15 06:30:00,1,10,2
Pennie Preschool 1,2023-11-15 08:30:00,1,10,2
Pennie Preschool 1,2023-11-15 09:00:00,1,10,2
Pennie Preschool 1,2023-11-21 06:30:00,1,10,2
Pennie Preschool 1,2023-11-21 07:00:00,1,10,2
Pennie Preschool 1,2023-11-21 07:30:00,2,10,2
Pennie Preschool 1,2023-11-21 08:00:00,1,10,2
Pennie Preschool 1,2023-11-29 06:30:00,1,10,2
Pennie Preschool 1,2023-11-29 07:00:00,2,10,2
Pennie Preschool 1,2023-11-29 08:30:00,1,10,2
Pennie Preschool 1,2023-12-05 07:30:00,2,10,2
Pennie Preschool 1,2023-12-05 08:00:00,1,10,2
Pennie Preschool 1,2023-12-05 08:30:00,2,10,2
Pennie Preschool 1,2023-12-07 07:00:00,1,10,2
Pennie Preschool 1,2023-12-07 07:30:00,1,10,2
Pennie Preschool 1,2023-12-07 08:00:00,1,10,2
Pennie Preschool 1,2023-12-07 08:30:00,1,10,2
Pennie Preschool 1,2023-12-11 06:30:00,1,10,2
Pennie Preschool 1,2023-12-11 07:00:00,1,10,2
Pennie Preschool 1,2023-12-11 07:30:00,1,10,2
Pennie Preschool 1,2023-12-11 08:00:00,1,10,2
Pennie Preschool 1,2023-12-11 08:30:00,2,10,2
Pennie Preschool 1,2023-12-13 06:30:00,1,10,2
Pennie Preschool 1,2023-12-13 07:00:00,2,10,2
Pennie Preschool 1,2023-12-13 07:30:00,1,10,2
Pennie Preschool 1,2023-12-13 08:30:00,2,10,2
Pennie Preschool 1,2023-12-13 16:00:00,1,10,2
Pennie Preschool 1,2023-12-13 16:30:00,1,10,2
Pennie Preschool 1,2023-12-19 06:30:00,1,10,2
Pennie Preschool 1,2023-12-19 07:00:00,2,10,2
Pennie Preschool 1,2023-12-19 07:30:00,2,10,2
Pennie Preschool 1,2023-12-19 08:00:00,3,10,2
Pennie Preschool 1,2023-12-19 08:30:00,2,10,2
Pennie Preschool 1,2023-12-21 07:30:00,2,10,2
Pennie Preschool 1,2023-12-21 08:00:00,2,10,2
Pennie Preschool 1,2023-12-21 08:30:00,2,10,2
Pennie Preschool 1,2023-12-21 09:00:00,1,10,2
Pennie Preschool 1,2023-12-27 07:30:00,1,10,2
Pennie Preschool 1,2023-12-27 08:00:00,1,10,2
Pennie Preschool 1,2023-12-27 10:30:00,1,10,2
Pennie Preschool 1,2023-12-27 16:30:00,1,10,2
Pennie Preschool 1,2023-12-27 17:00:00,1,10,2
Pennie Preschool 1,2024-01-03 07:00:00,2,10,2
Pennie Preschool 1,2024-01-03 07:30:00,1,10,2
Pennie Preschool 1,2024-01-03 08:30:00,1,10,2
Pennie Preschool 1,2024-01-09 08:30:00,1,10,2
Pennie Preschool 1,2024-01-09 15:30:00,2,10,2
Pennie Preschool 1,2024-01-09 16:00:00,2,10,2
Pennie Preschool 1,2024-01-09 16:30:00,2,10,2
Pennie Preschool 1,2024-01-09 17:00:00,2,10,2
Pennie Preschool 1,2024-01-17 07:30:00,1,10,2
Pennie Preschool 1,2024-01-17 08:30:00,2,10,2
Pennie Preschool 1,2024-01-17 09:00:00,1,10,2
Pennie Preschool 1,2024-01-17 09:30:00,1,10,2
Pennie Preschool 1,2024-01-17 10:00:00,1,10,2
Pennie Preschool 1,2024-01-17 10:30:00,1,10,2
Pennie Preschool 1,2024-01-17 11:00:00,1,10,2
Pennie Preschool 1,2024-01-17 11:30:00,1,10,2
Pennie Preschool 1,2024-01-17 12:00:00,1,10,2
Pennie Preschool 1,2024-01-17 12:30:00,1,10,2
Pennie Preschool 1,2024-01-17 13:00:00,1,10,2
Pennie Preschool 1,2024-01-17 13:30:00,1,10,2
Pennie Preschool 1,2024-01-17 14:00:00,1,10,2
Pennie Preschool 1,2024-01-17 14:30:00,1,10,2
Pennie Preschool 1,2024-01-17 15:00:00,1,10,2
Pennie Preschool 1,2024-01-17 15:30:00,1,10,2
Pennie Preschool 1,2024-01-17 16:00:00,1,10,2
Pennie Preschool 1,2024-01-23 07:00:00,1,10,2
Pennie Preschool 1,2024-01-23 07:30:00,1,10,2
Pennie Preschool 1,2024-01-23 08:00:00,2,10,2
Pennie Preschool 1,2024-01-23 08:30:00,2,10,2
Pennie Preschool 1,2024-01-25 07:30:00,1,10,2
Pennie Preschool 1,2024-01-29 07:30:00,1,10,2
Pennie Preschool 1,2024-01-29 08:30:00,1,10,2
Pennie Preschool 1,2024-01-31 06:30:00,1,10,2
Pennie Preschool 1,2024-01-31 07:00:00,1,10,2
Pennie Preschool 1,2024-01-31 07:30:00,1,10,2
Pennie Preschool 1,2024-01-31 08:00:00,3,10,2
Pennie Preschool 1,2024-01-31 08:30:00,2,10,2
Pennie Preschool 1,2024-02-06 07:00:00,1,10,2
Pennie Preschool 1,2024-02-06 07:30:00,3,10,2
Pennie Preschool 1,2024-02-06 08:00:00,2,10,2
Pennie Preschool 1,2024-02-06 08:30:00,1,10,2
Pennie Preschool 1,2024-02-08 07:00:00,1,10,2
Pennie Preschool 1,2024-02-08 07:30:00,1,10,2
Pennie Preschool 1,2024-02-08 16:30:00,1,10,2
Pennie Preschool 1,2024-02-14 07:00:00,2,10,2
Pennie Preschool 1,2024-02-14 07:30:00,3,10,2
Pennie Preschool 1,2024-02-14 08:00:00,1,10,2
Pennie Preschool 1,2024-02-14 08:30:00,1,10,2
Pennie Preschool 1,2024-02-20 07:30:00,4,10,2
Pennie Preschool 1,2024-02-20 08:00:00,3,10,2
Pennie Preschool 1,2024-02-20 08:30:00,3,10,2
Pennie Preschool 1,2024-02-20 09:00:00,1,10,2
Pennie Preschool 1,2024-02-20 09:30:00,1,10,2
Pennie Preschool 1,2024-02-20 10:00:00,1,10,2
Pennie Preschool 1,2024-02-22 06:30:00,1,10,2
Pennie Preschool 1,2024-02-22 07:00:00,3,10,2
Pennie Preschool 1,2024-02-22 07:30:00,3,10,2
Pennie Preschool 1,2024-02-26 07:30:00,2,10,2
Pennie Preschool 1,2024-02-28 07:30:00,1,10,2
Pennie Preschool 1,2024-02-28 08:00:00,1,10,2
Pennie Preschool 1,2024-02-28 08:30:00,2,10,2
Pennie Preschool 1,2024-02-28 09:00:00,1,10,2
Pennie Preschool 1,2024-03-05 07:00:00,2,10,2
Pennie Preschool 1,2024-03-05 07:30:00,4,10,2
Pennie Preschool 1,2024-03-05 08:00:00,3,10,2
Pennie Preschool 1,2024-03-05 08:30:00,2,10,2
Pennie Preschool 1,2024-03-07 07:30:00,1,10,2
Pennie Preschool 1,2024-03-07 08:00:00,1,10,2
Pennie Preschool 1,2024-03-07 08:30:00,1,10,2
Pennie Preschool 1,2024-03-11 07:30:00,1,10,2
Pennie Preschool 1,2024-03-11 08:00:00,3,10,2
Pennie Preschool 1,2024-03-11 08:30:00,3,10,2
Pennie Preschool 1,2024-03-13 07:00:00,1,10,2
Pennie Preschool 1,2024-03-13 07:30:00,3,10,2
Pennie Preschool 1,2024-03-13 08:30:00,1,10,2
Pennie Preschool 1,2024-03-19 08:00:00,1,10,2
Pennie Preschool 1,2024-03-19 08:30:00,3,10,2
Pennie Preschool 1,2024-03-21 07:00:00,2,10,2
Pennie Preschool 1,2024-03-21 07:30:00,1,10,2
Pennie Preschool 1,2024-03-21 08:00:00,1,10,2
Pennie Preschool 1,2024-03-25 07:30:00,1,10,2
Pennie Preschool 1,2024-03-25 08:00:00,2,10,2
Pennie Preschool 1,2024-03-27 07:00:00,2,10,2
Pennie Preschool 1,2024-03-27 08:00:00,1,10,2
Pennie Preschool 1,2024-03-27 08:30:00,1,10,2
Pennie Preschool 1,2024-04-02 07:00:00,1,10,2
Pennie Preschool 1,2024-04-02 07:30:00,2,10,2
Pennie Preschool 1,2024-04-02 08:00:00,2,10,2
Pennie Preschool 1,2024-04-02 08:30:00,1,10,2
Pennie Preschool 1,2024-04-04 07:00:00,1,10,2
Pennie Preschool 1,2024-04-04 07:30:00,2,10,2
Pennie Preschool 1,2024-04-04 08:00:00,2,10,2
Pennie Preschool 1,2024-04-08 07:30:00,1,10,2
Pennie Preschool 1,2024-04-08 08:30:00,1,10,2
Pennie Preschool 1,2024-04-08 10:30:00,1,10,2
Pennie Preschool 1,2024-04-08 11:00:00,1,10,2
Pennie Preschool 1,2024-04-08 11:30:00,1,10,2
Pennie Preschool 1,2024-04-08 12:00:00,1,10,2
Pennie Preschool 1,2024-04-10 07:00:00,2,10,2
Pennie Preschool 1,2024-04-10 07:30:00,1,10,2
Pennie Preschool 1,2024-04-10 08:30:00,1,10,2
Pennie Preschool 1,2024-04-16 07:00:00,2,10,2
Pennie Preschool 1,2024-04-16 07:30:00,1,10,2
Pennie Preschool 1,2024-04-16 08:00:00,3,10,2
Pennie Preschool 1,2024-04-16 08:30:00,1,10,2
Pennie Preschool 1,2024-04-18 07:00:00,1,10,2
Pennie Preschool 1,2024-04-18 07:30:00,1,10,2
Pennie Preschool 1,2024-04-18 08:00:00,1,10,2
Pennie Preschool 1,2024-04-22 07:00:00,1,10,2
Pennie Preschool 1,2024-04-24 08:30:00,1,10,2
Pennie Preschool 1,2024-04-30 07:30:00,4,10,2
Pennie Preschool 1,2024-04-30 08:00:00,2,10,2
Pennie Preschool 1,2024-04-30 08:30:00,1,10,2
Pennie Preschool 1,2024-05-02 07:30:00,2,10,2
Pennie Preschool 1,2024-05-02 08:00:00,1,10,2
Pennie Preschool 1,2024-05-06 07:00:00,1,10,2
Pennie Preschool 1,2024-05-08 08:30:00,2,10,2
Pennie Preschool 1,2024-05-14 07:30:00,2,10,2
Pennie Preschool 1,2024-05-14 08:00:00,1,10,2
Pennie Preschool 1,2024-05-14 08:30:00,1,10,2
Pennie Preschool 1,2024-05-16 06:30:00,1,10,2
Pennie Preschool 1,2024-05-16 07:00:00,1,10,2
Pennie Preschool 1,2024-05-16 07:30:00,3,10,2
Pennie Preschool 1,2024-05-16 08:00:00,2,10,2
Pennie Preschool 1,2024-05-20 07:00:00,1,10,2
Pennie Preschool 1,2024-05-20 07:30:00,1,10,2
Pennie Preschool 1,2024-05-20 08:30:00,1,10,2
Pennie Preschool 1,2024-05-20 09:00:00,1,10,2
Pennie Preschool 1,2024-05-20 09:30:00,1,10,2
Pennie Preschool 1,2024-05-20 10:00:00,1,10,2
Pennie Preschool 1,2024-05-22 07:00:00,1,10,2
Pennie Preschool 1,2024-05-22 07:30:00,3,10,2
Pennie Preschool 1,2024-05-22 08:00:00,1,10,2
Pennie Preschool 1,2024-05-28 07:00:00,2,10,2
Pennie Preschool 1,2024-05-28 07:30:00,2,10,2
Pennie Preschool 1,2024-05-28 08:00:00,1,10,2
Pennie Preschool 1,2024-05-30 07:00:00,2,10,2
Pennie Preschool 1,2024-05-30 07:30:00,1,10,2
Pennie Preschool 1,2024-05-30 08:30:00,1,10,2
Pennie Preschool 1,2024-06-03 07:00:00,1,10,2
Pennie Preschool 1,2024-06-03 07:30:00,2,10,2
Pennie Preschool 1,2024-06-03 08:00:00,1,10,2
Pennie Preschool 1,2024-06-03 08:30:00,1,10,2
Pennie Preschool 1,2024-06-05 07:00:00,1,10,2
Pennie Preschool 1,2024-06-05 07:30:00,2,10,2
Pennie Preschool 1,2024-06-05 08:30:00,1,10,2
Pennie Preschool 1,2024-06-11 07:30:00,1,10,2
Pennie Preschool 1,2024-06-11 08:30:00,1,10,2
Pennie Preschool 1,2024-06-13 08:00:00,1,10,2
Pennie Preschool 1,2024-06-17 07:00:00,1,10,2
Pennie Preschool 1,2024-06-17 08:00:00,1,10,2
Pennie Preschool 1,2024-06-17 09:00:00,1,10,2
Pennie Preschool 1,2024-06-25 07:00:00,1,10,2
Pennie Preschool 1,2024-06-25 07:30:00,2,10,2
Pennie Preschool 1,2024-06-25 08:00:00,2,10,2
Pennie Preschool 1,2024-06-25 08:30:00,2,10,2
Pennie Preschool 1,2024-06-25 09:00:00,1,10,2
Pennie Preschool 1,2024-06-27 07:30:00,2,10,2
Pennie Preschool 1,2024-06-27 08:00:00,1,10,2
Pennie Preschool 1,2024-06-27 08:30:00,1,10,2
Pennie Preschool 1,2024-07-01 08:00:00,1,10,2
Pennie Preschool 1,2024-07-09 07:00:00,3,10,2
Pennie Preschool 1,2024-07-09 07:30:00,3,10,2
Pennie Preschool 1,2024-07-09 08:00:00,1,10,2
Pennie Preschool 1,2024-07-11 07:00:00,2,10,2
Pennie Preschool 1,2024-07-11 07:30:00,2,10,2
Pennie Preschool 1,2024-07-11 09:00:00,1,10,2
Pennie Preschool 1,2024-07-17 07:00:00,2,10,2
Pennie Preschool 1,2024-07-17 07:30:00,2,10,2
Pennie Preschool 1,2024-07-17 08:00:00,1,10,2
Pennie Preschool 1,2024-07-17 08:30:00,1,10,2
Pennie Preschool 1,2024-07-17 09:00:00,1,10,2
Pennie Preschool 1,2024-07-17 09:30:00,1,10,2
Pennie Preschool 1,2024-07-17 10:00:00,1,10,2
Pennie Preschool 1,2024-07-23 07:00:00,1,10,2
Pennie Preschool 1,2024-07-23 08:00:00,1,10,2
Pennie Preschool 1,2024-07-23 08:30:00,1,10,2
Pennie Preschool 1,2024-07-25 07:30:00,1,10,2
Pennie Preschool 1,2024-07-25 08:00:00,1,10,2
Pennie Preschool 1,2024-07-25 08:30:00,1,10,2
Pennie Preschool 1,2024-07-29 07:30:00,2,10,2
Pennie Preschool 1,2024-07-29 08:00:00,2,10,2
Pennie Preschool 1,2024-07-29 08:30:00,1,10,2
Pennie Preschool 1,2024-07-31 07:00:00,1,10,2
Pennie Preschool 1,2024-07-31 07:30:00,2,10,2
Pennie Preschool 1,2024-07-31 08:00:00,2,10,2
Pennie Preschool 1,2024-07-31 08:30:00,1,10,2
Pennie Preschool 1,2024-07-31 09:00:00,1,10,2
Pennie Preschool 1,2024-07-31 09:30:00,1,10,2
Pennie Preschool 1,2024-07-31 10:00:00,1,10,2
Pennie Preschool 1,2024-08-06 07:00:00,1,10,2
Pennie Preschool 1,2024-08-06 07:30:00,3,10,2
Pennie Preschool 1,2024-08-12 07:00:00,1,10,2
Pennie Preschool 1,2024-08-12 07:30:00,3,10,2
Pennie Preschool 1,2024-08-12 08:00:00,1,10,2
Pennie Preschool 1,2024-08-12 08:30:00,1,10,2
Pennie Preschool 1,2024-08-12 16:30:00,1,10,2
Pennie Preschool 1,2024-08-14 07:00:00,1,10,2
Pennie Preschool 1,2024-08-14 07:30:00,2,10,2
Pennie Preschool 1,2024-08-14 08:00:00,3,10,2
Pennie Preschool 1,2024-08-14 08:30:00,2,10,2
Pennie Preschool 1,2024-08-14 09:00:00,1,10,2
Pennie Preschool 1,2024-08-14 16:00:00,1,10,2
Pennie Preschool 1,2024-08-14 16:30:00,1,10,2
Pennie Preschool 1,2024-08-20 07:30:00,2,10,2
Pennie Preschool 1,2024-08-20 08:00:00,1,10,2
Pennie Preschool 1,2024-08-20 08:30:00,1,10,2
Pennie Preschool 1,2024-08-20 09:00:00,1,10,2
Pennie Preschool 1,2024-08-20 16:30:00,1,10,2
Pennie Preschool 1,2024-08-22 07:00:00,1,10,2
Pennie Preschool 1,2024-08-22 07:30:00,2,10,2
Pennie Preschool 1,2024-08-22 08:00:00,1,10,2
Pennie Preschool 1,2024-08-26 07:30:00,1,10,2
Pennie Preschool 1,2024-08-26 16:00:00,1,10,2
Pennie Preschool 1,2024-08-26 16:30:00,1,10,2
Pennie Preschool 1,2024-08-28 07:00:00,1,10,2
Pennie Preschool 1,2024-08-28 07:30:00,1,10,2
Pennie Preschool 1,2024-08-28 08:00:00,2,10,2
Pennie Preschool 1,2024-08-28 08:30:00,1,10,2
Pennie Preschool 1,2024-09-03 07:30:00,3,10,2
Pennie Preschool 1,2024-09-03 08:00:00,2,10,2
Pennie Preschool 1,2024-09-03 08:30:00,1,10,2
Pennie Preschool 1,2024-09-03 16:00:00,1,10,2
Pennie Preschool 1,2024-09-03 16:30:00,1,10,2
Pennie Preschool 1,2024-09-05 07:00:00,1,10,2
Pennie Preschool 1,2024-09-05 07:30:00,2,10,2
Pennie Preschool 1,2024-09-05 08:00:00,1,10,2
Pennie Preschool 1,2024-09-05 08:30:00,1,10,2
Pennie Preschool 1,2024-09-09 07:00:00,2,10,2
Pennie Preschool 1,2024-09-09 07:30:00,3,10,2
Pennie Preschool 1,2024-09-09 16:00:00,1,10,2
Pennie Preschool 1,2024-09-09 16:30:00,1,10,2
Pennie Preschool 1,2024-09-09 17:00:00,1,10,2
Pennie Preschool 1,2024-09-11 07:00:00,1,10,2
Pennie Preschool 1,2024-09-11 08:00:00,1,10,2
Pennie Preschool 1,2024-09-11 08:30:00,2,10,2
Pennie Preschool 1,2024-09-11 16:00:00,1,10,2
Pennie Preschool 1,2024-09-11 16:30:00,1,10,2
Pennie Preschool 1,2024-09-17 07:00:00,1,10,2
Pennie Preschool 1,2024-09-17 07:30:00,2,10,2
Pennie Preschool 1,2024-09-17 08:00:00,2,10,2
Pennie Preschool 1,2024-09-17 17:00:00,1,10,2
Pennie Preschool 1,2024-09-19 06:30:00,1,10,2
Pennie Preschool 1,2024-09-19 07:00:00,1,10,2
Pennie Preschool 1,2024-09-19 07:30:00,2,10,2
Pennie Preschool 1,2024-09-19 08:00:00,4,10,2
Pennie Preschool 1,2024-09-19 08:30:00,1,10,2
Pennie Preschool 1,2024-09-23 07:00:00,1,10,2
Pennie Preschool 1,2024-09-23 07:30:00,3,10,2
Pennie Preschool 1,2024-09-23 08:00:00,1,10,2
Pennie Preschool 1,2024-09-25 07:00:00,1,10,2
Pennie Preschool 1,2024-09-25 07:30:00,2,10,2
Pennie Preschool 1,2024-09-25 08:00:00,3,10,2
Pennie Preschool 1,2024-09-25 08:30:00,3,10,2
Pennie Preschool 1,2024-10-01 07:00:00,1,10,2
Pennie Preschool 1,2024-10-01 07:30:00,1,10,2
Pennie Preschool 1,2024-10-01 16:00:00,1,10,2
Pennie Preschool 1,2024-10-01 16:30:00,1,10,2
Pennie Preschool 1,2024-10-03 07:00:00,2,10,2
Pennie Preschool 1,2024-10-03 07:30:00,1,10,2
Pennie Preschool 1,2024-10-03 08:00:00,2,10,2
Pennie Preschool 1,2024-10-03 08:30:00,2,10,2
Pennie Preschool 1,2024-10-07 07:00:00,2,10,2
Pennie Preschool 1,2024-10-07 07:30:00,2,10,2
Pennie Preschool 1,2024-10-07 08:00:00,1,10,2
Pennie Preschool 1,2024-10-07 08:30:00,1,10,2
Pennie Preschool 1,2024-10-07 09:00:00,1,10,2
Pennie Preschool 1,2024-10-07 09:30:00,1,10,2
Pennie Preschool 1,2024-10-07 10:00:00,1,10,2
Pennie Preschool 1,2024-10-07 16:00:00,1,10,2
Pennie Preschool 1,2024-10-07 16:30:00,2,10,2
Pennie Preschool 1,2024-10-09 07:30:00,2,10,2
Pennie Preschool 1,2024-10-09 08:00:00,2,10,2
Pennie Preschool 1,2024-10-09 08:30:00,3,10,2
Pennie Preschool 1,2024-10-09 09:00:00,1,10,2
Pennie Preschool 1,2024-10-09 09:30:00,1,10,2
Pennie Preschool 1,2024-10-15 08:30:00,1,10,2
Pennie Preschool 1,2024-10-15 09:00:00,1,10,2
Pennie Preschool 1,2024-10-15 09:30:00,1,10,2
Pennie Preschool 1,2024-10-15 10:00:00,1,10,2
Pennie Preschool 1,2024-10-15 10:30:00,1,10,2
Pennie Preschool 1,2024-10-15 16:00:00,1,10,2
Pennie Preschool 1,2024-10-15 16:30:00,1,10,2
Pennie Preschool 1,2024-10-17 07:00:00,2,10,2
Pennie Preschool 1,2024-10-17 07:30:00,3,10,2
Pennie Preschool 1,2024-10-17 08:00:00,1,10,2
Pennie Preschool 1,2024-10-17 09:30:00,1,10,2
Pennie Preschool 1,2024-10-17 10:00:00,1,10,2
Pennie Preschool 1,2024-10-21 07:30:00,2,10,2
Pennie Preschool 1,2024-10-21 08:00:00,3,10,2
Pennie Preschool 1,2024-10-21 08:30:00,3,10,2
Pennie Preschool 1,2024-10-21 09:00:00,3,10,2
Pennie Preschool 1,2024-10-21 09:30:00,2,10,2
Pennie Preschool 1,2024-10-21 10:00:00,2,10,2
Pennie Preschool 1,2024-10-21 10:30:00,2,10,2
Pennie Preschool 1,2024-10-21 11:00:00,2,10,2
Pennie Preschool 1,2024-10-21 11:30:00,2,10,2
Pennie Preschool 1,2024-10-21 12:00:00,2,10,2
Pennie Preschool 1,2024-10-21 12:30:00,2,10,2
Pennie Preschool 1,2024-10-21 13:00:00,2,10,2
Pennie Preschool 1,2024-10-21 13:30:00,2,10,2
Pennie Preschool 1,2024-10-21 14:00:00,2,10,2
Pennie Preschool 1,2024-10-21 14:30:00,2,10,2
Pennie Preschool 1,2024-10-21 15:00:00,2,10,2
Pennie Preschool 1,2024-10-21 15:30:00,2,10,2
Pennie Preschool 1,2024-10-21 16:00:00,3,10,2
Pennie Preschool 1,2024-10-21 16:30:00,2,10,2
