Room,BlockStart,StudentCount,Ratio,RequiredStaff
Monkeys,2023-11-01 07:30:00,1,6,2
Monkeys,2023-11-01 08:00:00,2,6,2
Monkeys,2023-11-01 08:30:00,3,6,2
Monkeys,2023-11-01 09:00:00,2,6,2
Monkeys,2023-11-07 07:00:00,1,6,2
Monkeys,2023-11-07 07:30:00,2,6,2
Monkeys,2023-11-07 08:00:00,3,6,2
Monkeys,2023-11-07 08:30:00,3,6,2
Monkeys,2023-11-09 07:00:00,2,6,2
Monkeys,2023-11-09 07:30:00,2,6,2
Monkeys,2023-11-09 08:00:00,1,6,2
Monkeys,2023-11-09 08:30:00,1,6,2
Monkeys,2023-11-13 07:00:00,2,6,2
Monkeys,2023-11-13 07:30:00,3,6,2
Monkeys,2023-11-13 08:00:00,3,6,2
Monkeys,2023-11-13 08:30:00,3,6,2
Monkeys,2023-11-15 08:00:00,3,6,2
Monkeys,2023-11-15 08:30:00,1,6,2
Monkeys,2023-11-21 07:30:00,1,6,2
Monkeys,2023-11-21 08:00:00,2,6,2
Monkeys,2023-11-21 08:30:00,2,6,2
Monkeys,2023-11-21 09:00:00,1,6,2
Monkeys,2023-11-27 07:30:00,2,6,2
Monkeys,2023-11-27 08:00:00,2,6,2
Monkeys,2023-11-27 08:30:00,1,6,2
Monkeys,2023-11-29 07:30:00,1,6,2
Monkeys,2023-11-29 08:00:00,2,6,2
Monkeys,2023-11-29 08:30:00,1,6,2
Monkeys,2023-12-05 07:00:00,1,6,2
Monkeys,2023-12-05 07:30:00,1,6,2
Monkeys,2023-12-05 08:00:00,2,6,2
Monkeys,2023-12-07 08:00:00,1,6,2
Monkeys,2023-12-07 08:30:00,1,6,2
Monkeys,2023-12-11 07:30:00,2,6,2
Monkeys,2023-12-11 08:00:00,2,6,2
Monkeys,2023-12-11 08:30:00,2,6,2
Monkeys,2023-12-11 09:00:00,1,6,2
Monkeys,2023-12-19 08:30:00,2,6,2
Monkeys,2023-12-21 07:00:00,1,6,2
Monkeys,2023-12-21 07:30:00,1,6,2
Monkeys,2023-12-21 08:00:00,2,6,2
Monkeys,2023-12-21 09:00:00,1,6,2
Monkeys,2024-01-03 08:00:00,5,6,2
Monkeys,2024-01-03 08:30:00,5,6,2
Monkeys,2024-01-03 09:00:00,2,6,2
Monkeys,2024-01-09 08:30:00,1,6,2
Monkeys,2024-01-17 07:30:00,1,6,2
Monkeys,2024-01-17 08:00:00,2,6,2
Monkeys,2024-01-17 08:30:00,3,6,2
Monkeys,2024-01-23 08:00:00,2,6,2
Monkeys,2024-01-23 08:30:00,6,6,2
Monkeys,2024-01-23 09:00:00,1,6,2
Monkeys,2024-01-25 08:00:00,2,6,2
Monkeys,2024-01-25 08:30:00,1,6,2
Monkeys,2024-01-29 07:00:00,1,6,2
Monkeys,2024-01-29 07:30:00,1,6,2
Monkeys,2024-01-29 08:00:00,3,6,2
Monkeys,2024-01-29 08:30:00,2,6,2
Monkeys,2024-01-29 09:00:00,1,6,2
Monkeys,2024-01-31 07:30:00,1,6,2
Monkeys,2024-01-31 08:00:00,1,6,2
Monkeys,2024-02-06 07:00:00,2,6,2
Monkeys,2024-02-06 07:30:00,3,6,2
Monkeys,2024-02-06 08:00:00,3,6,2
Monkeys,2024-02-06 08:30:00,1,6,2
Monkeys,2024-02-06 09:00:00,1,6,2
Monkeys,2024-02-08 07:00:00,1,6,2
Monkeys,2024-02-08 07:30:00,2,6,2
Monkeys,2024-02-08 08:00:00,3,6,2
Monkeys,2024-02-08 09:00:00,1,6,2
Monkeys,2024-02-12 08:00:00,1,6,2
Monkeys,2024-02-12 09:00:00,1,6,2
Monkeys,2024-02-14 07:30:00,1,6,2
Monkeys,2024-02-14 08:00:00,2,6,2
Monkeys,2024-02-14 08:30:00,3,6,2
Monkeys,2024-02-14 09:00:00,1,6,2
Monkeys,2024-02-20 07:30:00,1,6,2
Monkeys,2024-02-20 08:00:00,3,6,2
Monkeys,2024-02-20 08:30:00,1,6,2
Monkeys,2024-02-20 16:30:00,1,6,2
Monkeys,2024-02-20 17:00:00,1,6,2
Monkeys,2024-02-22 06:30:00,1,6,2
Monkeys,2024-02-22 07:00:00,1,6,2
Monkeys,2024-02-22 07:30:00,3,6,2
Monkeys,2024-02-22 08:00:00,2,6,2
Monkeys,2024-02-22 08:30:00,3,6,2
Monkeys,2024-02-22 09:00:00,1,6,2
Monkeys,2024-02-22 09:30:00,1,6,2
Monkeys,2024-02-22 10:00:00,1,6,2
Monkeys,2024-02-22 10:30:00,1,6,2
Monkeys,2024-02-22 12:00:00,1,6,2
Monkeys,2024-02-22 12:30:00,1,6,2
Monkeys,2024-02-22 13:00:00,1,6,2
Monkeys,2024-02-22 13:30:00,1,6,2
Monkeys,2024-02-22 14:00:00,1,6,2
Monkeys,2024-02-22 14:30:00,1,6,2
Monkeys,2024-02-22 15:00:00,1,6,2
Monkeys,2024-02-22 15:30:00,1,6,2
Monkeys,2024-02-22 16:00:00,1,6,2
Monkeys,2024-02-22 16:30:00,1,6,2
Monkeys,2024-02-22 17:00:00,1,6,2
Monkeys,2024-02-26 07:00:00,1,6,2
Monkeys,2024-02-26 07:30:00,1,6,2
Monkeys,2024-02-26 08:00:00,2,6,2
Monkeys,2024-02-26 08:30:00,1,6,2
Monkeys,2024-02-26 09:00:00,1,6,2
Monkeys,2024-02-28 07:30:00,2,6,2
Monkeys,2024-02-28 08:00:00,4,6,2
Monkeys,2024-02-28 08:30:00,2,6,2
Monkeys,2024-02-28 09:00:00,1,6,2
Monkeys,2024-02-28 09:30:00,1,6,2
Monkeys,2024-02-28 10:00:00,1,6,2
Monkeys,2024-02-28 10:30:00,1,6,2
Monkeys,2024-02-28 11:00:00,1,6,2
Monkeys,2024-02-28 11:30:00,1,6,2
Monkeys,2024-02-28 12:00:00,1,6,2
Monkeys,2024-02-28 12:30:00,1,6,2
Monkeys,2024-02-28 13:00:00,1,6,2
Monkeys,2024-02-28 13:30:00,1,6,2
Monkeys,2024-02-28 14:00:00,1,6,2
Monkeys,2024-02-28 16:30:00,2,6,2
Monkeys,2024-02-28 17:00:00,2,6,2
Monkeys,2024-03-05 07:30:00,1,6,2
Monkeys,2024-03-05 08:00:00,3,6,2
Monkeys,2024-03-05 08:30:00,2,6,2
Monkeys,2024-03-05 09:00:00,1,6,2
Monkeys,2024-03-05 09:30:00,1,6,2
Monkeys,2024-03-05 15:00:00,1,6,2
Monkeys,2024-03-05 15:30:00,1,6,2
Monkeys,2024-03-05 16:00:00,1,6,2
Monkeys,2024-03-07 07:30:00,2,6,2
Monkeys,2024-03-07 08:00:00,3,6,2
Monkeys,2024-03-07 08:30:00,3,6,2
Monkeys,2024-03-07 09:00:00,1,6,2
Monkeys,2024-03-07 09:30:00,1,6,2
Monkeys,2024-03-07 10:00:00,1,6,2
Monkeys,2024-03-07 16:30:00,1,6,2
Monkeys,2024-03-11 07:30:00,1,6,2
Monkeys,2024-03-11 08:00:00,2,6,2
Monkeys,2024-03-11 08:30:00,1,6,2
Monkeys,2024-03-11 16:30:00,1,6,2
Monkeys,2024-03-13 06:30:00,1,6,2
Monkeys,2024-03-13 08:00:00,2,6,2
Monkeys,2024-03-13 08:30:00,5,6,2
Monkeys,2024-03-19 07:00:00,1,6,2
Monkeys,2024-03-19 07:30:00,3,6,2
Monkeys,2024-03-19 08:00:00,1,6,2
Monkeys,2024-03-19 08:30:00,4,6,2
Monkeys,2024-03-19 09:00:00,2,6,2
Monkeys,2024-03-19 16:30:00,1,6,2
Monkeys,2024-03-19 17:00:00,1,6,2
Monkeys,2024-03-21 07:00:00,1,6,2
Monkeys,2024-03-21 07:30:00,2,6,2
Monkeys,2024-03-21 08:00:00,1,6,2
Monkeys,2024-03-21 08:30:00,2,6,2
Monkeys,2024-03-21 09:30:00,1,6,2
Monkeys,2024-03-21 10:00:00,1,6,2
Monkeys,2024-03-25 07:30:00,2,6,2
Monkeys,2024-03-25 08:30:00,2,6,2
Monkeys,2024-03-25 09:00:00,1,6,2
Monkeys,2024-03-25 09:30:00,1,6,2
Monkeys,2024-03-25 10:00:00,1,6,2
Monkeys,2024-03-25 10:30:00,1,6,2
Monkeys,2024-03-25 11:00:00,1,6,2
Monkeys,2024-03-25 11:30:00,1,6,2
Monkeys,2024-03-25 12:00:00,1,6,2
Monkeys,2024-03-25 12:30:00,1,6,2
Monkeys,2024-03-25 13:00:00,1,6,2
Monkeys,2024-03-25 13:30:00,1,6,2
Monkeys,2024-03-25 14:00:00,1,6,2
Monkeys,2024-03-25 14:30:00,1,6,2
Monkeys,2024-03-25 15:00:00,1,6,2
Monkeys,2024-03-25 15:30:00,1,6,2
Monkeys,2024-03-25 16:00:00,1,6,2
Monkeys,2024-03-25 16:30:00,1,6,2
Monkeys,2024-03-25 17:00:00,1,6,2
Monkeys,2024-03-25 17:30:00,1,6,2
Monkeys,2024-03-25 18:00:00,1,6,2
Monkeys,2024-03-25 18:30:00,1,6,2
Monkeys,2024-03-25 19:00:00,1,6,2
Monkeys,2024-03-25 19:30:00,1,6,2
Monkeys,2024-03-25 20:00:00,1,6,2
Monkeys,2024-03-25 20:30:00,1,6,2
Monkeys,2024-03-27 07:00:00,1,6,2
Monkeys,2024-03-27 07:30:00,2,6,2
Monkeys,2024-03-27 08:00:00,1,6,2
Monkeys,2024-03-27 08:30:00,1,6,2
Monkeys,2024-03-27 16:30:00,1,6,2
Monkeys,2024-04-02 07:30:00,2,6,2
Monkeys,2024-04-02 08:00:00,3,6,2
Monkeys,2024-04-02 08:30:00,2,6,2
Monkeys,2024-04-02 09:00:00,1,6,2
Monkeys,2024-04-02 13:00:00,1,6,2
Monkeys,2024-04-02 13:30:00,1,6,2
Monkeys,2024-04-02 14:00:00,1,6,2
Monkeys,2024-04-02 14:30:00,1,6,2
Monkeys,2024-04-02 15:00:00,1,6,2
Monkeys,2024-04-02 15:30:00,1,6,2
Monkeys,2024-04-02 16:00:00,1,6,2
Monkeys,2024-04-02 16:30:00,1,6,2
Monkeys,2024-04-02 17:00:00,1,6,2
Monkeys,2024-04-04 07:30:00,1,6,2
Monkeys,2024-04-04 08:00:00,1,6,2
Monkeys,2024-04-08 07:00:00,1,6,2
Monkeys,2024-04-08 08:00:00,1,6,2
Monkeys,2024-04-08 08:30:00,1,6,2
Monkeys,2024-04-10 06:30:00,1,6,2
Monkeys,2024-04-10 07:00:00,1,6,2
Monkeys,2024-04-10 07:30:00,1,6,2
Monkeys,2024-04-10 08:00:00,3,6,2
Monkeys,2024-04-10 08:30:00,2,6,2
Monkeys,2024-04-10 09:00:00,2,6,2
Monkeys,2024-04-10 09:30:00,2,6,2
Monkeys,2024-04-10 10:00:00,2,6,2
Monkeys,2024-04-10 10:30:00,1,6,2
Monkeys,2024-04-10 16:30:00,1,6,2
Monkeys,2024-04-10 17:00:00,1,6,2
Monkeys,2024-04-16 07:30:00,3,6,2
Monkeys,2024-04-16 08:00:00,2,6,2
Monkeys,2024-04-16 08:30:00,3,6,2
Monkeys,2024-04-18 06:30:00,1,6,2
Monkeys,2024-04-18 07:00:00,1,6,2
Monkeys,2024-04-18 07:30:00,4,6,2
Monkeys,2024-04-18 08:00:00,3,6,2
Monkeys,2024-04-18 08:30:00,1,6,2
Monkeys,2024-04-22 07:30:00,1,6,2
Monkeys,2024-04-22 08:00:00,1,6,2
Monkeys,2024-04-22 08:30:00,1,6,2
Monkeys,2024-04-22 09:00:00,2,6,2
Monkeys,2024-04-22 09:30:00,2,6,2
Monkeys,2024-04-22 10:00:00,1,6,2
Monkeys,2024-04-22 10:30:00,1,6,2
Monkeys,2024-04-22 11:00:00,1,6,2
Monkeys,2024-04-22 11:30:00,1,6,2
Monkeys,2024-04-22 12:00:00,1,6,2
Monkeys,2024-04-22 12:30:00,1,6,2
Monkeys,2024-04-22 13:00:00,1,6,2
Monkeys,2024-04-22 13:30:00,1,6,2
Monkeys,2024-04-22 14:00:00,1,6,2
Monkeys,2024-04-22 14:30:00,1,6,2
Monkeys,2024-04-22 15:00:00,1,6,2
Monkeys,2024-04-22 15:30:00,1,6,2
Monkeys,2024-04-22 16:00:00,1,6,2
Monkeys,2024-04-24 07:30:00,1,6,2
Monkeys,2024-04-24 08:00:00,2,6,2
Monkeys,2024-04-24 08:30:00,2,6,2
Monkeys,2024-04-24 09:00:00,2,6,2
Monkeys,2024-04-24 09:30:00,2,6,2
Monkeys,2024-04-24 10:00:00,2,6,2
Monkeys,2024-04-24 10:30:00,2,6,2
Monkeys,2024-04-24 11:00:00,1,6,2
Monkeys,2024-04-24 11:30:00,1,6,2
Monkeys,2024-04-24 12:00:00,2,6,2
Monkeys,2024-04-24 12:30:00,2,6,2
Monkeys,2024-04-24 13:00:00,2,6,2
Monkeys,2024-04-24 13:30:00,2,6,2
Monkeys,2024-04-24 14:00:00,2,6,2
Monkeys,2024-04-24 14:30:00,2,6,2
Monkeys,2024-04-24 15:00:00,2,6,2
Monkeys,2024-04-24 15:30:00,2,6,2
Monkeys,2024-04-24 16:00:00,2,6,2
Monkeys,2024-04-24 16:30:00,1,6,2
Monkeys,2024-04-30 07:30:00,2,6,2
Monkeys,2024-04-30 08:00:00,1,6,2
Monkeys,2024-04-30 08:30:00,3,6,2
Monkeys,2024-04-30 16:30:00,1,6,2
Monkeys,2024-05-02 07:30:00,1,6,2
Monkeys,2024-05-02 08:00:00,1,6,2
Monkeys,2024-05-02 08:30:00,1,6,2
Monkeys,2024-05-06 07:30:00,1,6,2
Monkeys,2024-05-06 08:00:00,1,6,2
Monkeys,2024-05-06 08:30:00,2,6,2
Monkeys,2024-05-06 09:00:00,1,6,2
Monkeys,2024-05-06 09:30:00,1,6,2
Monkeys,2024-05-06 10:00:00,1,6,2
Monkeys,2024-05-06 10:30:00,1,6,2
Monkeys,2024-05-06 11:00:00,1,6,2
Monkeys,2024-05-06 11:30:00,1,6,2
Monkeys,2024-05-08 07:30:00,2,6,2
Monkeys,2024-05-08 08:00:00,1,6,2
Monkeys,2024-05-08 08:30:00,2,6,2
Monkeys,2024-05-08 16:30:00,1,6,2
Monkeys,2024-05-08 17:00:00,1,6,2
Monkeys,2024-05-14 07:00:00,1,6,2
Monkeys,2024-05-14 07:30:00,2,6,2
Monkeys,2024-05-14 08:00:00,2,6,2
Monkeys,2024-05-14 08:30:00,1,6,2
Monkeys,2024-05-16 07:00:00,1,6,2
Monkeys,2024-05-16 07:30:00,3,6,2
Monkeys,2024-05-16 08:00:00,3,6,2
Monkeys,2024-05-16 08:30:00,2,6,2
Monkeys,2024-05-16 09:00:00,2,6,2
Monkeys,2024-05-20 07:30:00,2,6,2
Monkeys,2024-05-20 08:00:00,4,6,2
Monkeys,2024-05-20 08:30:00,4,6,2
Monkeys,2024-05-20 09:00:00,1,6,2
Monkeys,2024-05-20 09:30:00,1,6,2
Monkeys,2024-05-20 10:00:00,1,6,2
Monkeys,2024-05-20 10:30:00,1,6,2
Monkeys,2024-05-20 11:00:00,1,6,2
Monkeys,2024-05-20 14:00:00,1,6,2
Monkeys,2024-05-20 14:30:00,1,6,2
Monkeys,2024-05-20 15:00:00,1,6,2
Monkeys,2024-05-20 15:30:00,1,6,2
Monkeys,2024-05-20 16:00:00,1,6,2
Monkeys,2024-05-20 16:30:00,1,6,2
Monkeys,2024-05-20 17:00:00,1,6,2
Monkeys,2024-05-22 07:00:00,1,6,2
Monkeys,2024-05-22 07:30:00,1,6,2
Monkeys,2024-05-22 08:00:00,3,6,2
Monkeys,2024-05-22 08:30:00,3,6,2
Monkeys,2024-05-22 16:30:00,1,6,2
Monkeys,2024-05-22 17:00:00,1,6,2
Monkeys,2024-05-28 07:30:00,2,6,2
Monkeys,2024-05-28 08:00:00,2,6,2
Monkeys,2024-05-28 08:30:00,1,6,2
Monkeys,2024-05-30 07:00:00,1,6,2
Monkeys,2024-05-30 07:30:00,3,6,2
Monkeys,2024-05-30 08:00:00,2,6,2
Monkeys,2024-05-30 08:30:00,2,6,2
Monkeys,2024-05-30 09:00:00,1,6,2
Monkeys,2024-06-03 07:00:00,1,6,2
Monkeys,2024-06-03 07:30:00,3,6,2
Monkeys,2024-06-03 08:00:00,2,6,2
Monkeys,2024-06-03 09:00:00,1,6,2
Monkeys,2024-06-05 07:30:00,2,6,2
Monkeys,2024-06-05 08:00:00,2,6,2
Monkeys,2024-06-05 08:30:00,3,6,2
Monkeys,2024-06-11 07:30:00,2,6,2
Monkeys,2024-06-11 08:00:00,4,6,2
Monkeys,2024-06-11 08:30:00,3,6,2
Monkeys,2024-06-11 09:00:00,2,6,2
Monkeys,2024-06-11 09:30:00,2,6,2
Monkeys,2024-06-11 10:00:00,2,6,2
Monkeys,2024-06-11 10:30:00,2,6,2
Monkeys,2024-06-11 11:00:00,1,6,2
Monkeys,2024-06-11 11:30:00,1,6,2
Monkeys,2024-06-11 15:00:00,1,6,2
Monkeys,2024-06-11 15:30:00,1,6,2
Monkeys,2024-06-11 16:00:00,1,6,2
Monkeys,2024-06-11 16:30:00,1,6,2
Monkeys,2024-06-13 07:30:00,1,6,2
Monkeys,2024-06-13 08:30:00,1,6,2
Monkeys,2024-06-13 09:30:00,1,6,2
Monkeys,2024-06-13 10:00:00,1,6,2
Monkeys,2024-06-13 10:30:00,1,6,2
Monkeys,2024-06-13 11:00:00,1,6,2
Monkeys,2024-06-13 11:30:00,1,6,2
Monkeys,2024-06-13 12:00:00,1,6,2
Monkeys,2024-06-13 12:30:00,1,6,2
Monkeys,2024-06-13 13:00:00,1,6,2
Monkeys,2024-06-13 13:30:00,1,6,2
Monkeys,2024-06-13 14:00:00,1,6,2
Monkeys,2024-06-13 14:30:00,1,6,2
Monkeys,2024-06-13 15:00:00,1,6,2
Monkeys,2024-06-13 15:30:00,1,6,2
Monkeys,2024-06-13 16:00:00,1,6,2
Monkeys,2024-06-13 16:30:00,1,6,2
Monkeys,2024-06-19 08:00:00,2,6,2
Monkeys,2024-06-19 08:30:00,2,6,2
Monkeys,2024-06-19 09:00:00,1,6,2
Monkeys,2024-06-19 16:30:00,1,6,2
Monkeys,2024-06-19 17:00:00,1,6,2
Monkeys,2024-06-25 07:30:00,1,6,2
Monkeys,2024-06-25 08:00:00,1,6,2
Monkeys,2024-06-25 08:30:00,2,6,2
Monkeys,2024-06-25 09:00:00,1,6,2
Monkeys,2024-06-27 07:30:00,1,6,2
Monkeys,2024-06-27 08:00:00,1,6,2
Monkeys,2024-06-27 08:30:00,1,6,2
Monkeys,2024-07-01 07:30:00,1,6,2
Monkeys,2024-07-01 08:00:00,2,6,2
Monkeys,2024-07-01 08:30:00,2,6,2
Monkeys,2024-07-01 09:00:00,1,6,2
Monkeys,2024-07-09 07:30:00,2,6,2
Monkeys,2024-07-09 08:00:00,2,6,2
Monkeys,2024-07-09 08:30:00,4,6,2
Monkeys,2024-07-09 09:00:00,1,6,2
Monkeys,2024-07-09 16:00:00,1,6,2
Monkeys,2024-07-09 16:30:00,1,6,2
Monkeys,2024-07-09 17:00:00,1,6,2
Monkeys,2024-07-11 07:30:00,1,6,2
Monkeys,2024-07-11 08:00:00,2,6,2
Monkeys,2024-07-15 07:00:00,1,6,2
Monkeys,2024-07-15 07:30:00,2,6,2
Monkeys,2024-07-15 08:00:00,2,6,2
Monkeys,2024-07-15 08:30:00,1,6,2
Monkeys,2024-07-17 07:30:00,2,6,2
Monkeys,2024-07-17 08:00:00,3,6,2
Monkeys,2024-07-17 08:30:00,2,6,2
Monkeys,2024-07-17 09:00:00,1,6,2
Monkeys,2024-07-17 09:30:00,1,6,2
Monkeys,2024-07-17 10:00:00,1,6,2
Monkeys,2024-07-17 10:30:00,1,6,2
Monkeys,2024-07-17 11:00:00,1,6,2
Monkeys,2024-07-23 07:00:00,1,6,2
Monkeys,2024-07-23 08:30:00,1,6,2
Monkeys,2024-07-25 07:00:00,2,6,2
Monkeys,2024-07-25 07:30:00,3,6,2
Monkeys,2024-07-25 08:00:00,4,6,2
Monkeys,2024-07-25 08:30:00,1,6,2
Monkeys,2024-07-25 09:00:00,2,6,2
Monkeys,2024-07-25 09:30:00,2,6,2
Monkeys,2024-07-29 08:00:00,1,6,2
Monkeys,2024-07-31 07:00:00,1,6,2
Monkeys,2024-07-31 07:30:00,2,6,2
Monkeys,2024-07-31 08:00:00,1,6,2
Monkeys,2024-07-31 08:30:00,3,6,2
Monkeys,2024-07-31 17:00:00,2,6,2
Monkeys,2024-08-06 07:00:00,1,6,2
Monkeys,2024-08-06 07:30:00,3,6,2
Monkeys,2024-08-06 08:00:00,3,6,2
Monkeys,2024-08-06 08:30:00,1,6,2
Monkeys,2024-08-06 09:00:00,1,6,2
Monkeys,2024-08-06 17:00:00,3,6,2
Monkeys,2024-08-12 07:00:00,1,6,2
Monkeys,2024-08-12 07:30:00,3,6,2
Monkeys,2024-08-12 08:00:00,4,6,2
Monkeys,2024-08-12 08:30:00,1,6,2
Monkeys,2024-08-14 07:00:00,1,6,2
Monkeys,2024-08-14 07:30:00,1,6,2
Monkeys,2024-08-14 08:00:00,3,6,2
Monkeys,2024-08-14 08:30:00,1,6,2
Monkeys,2024-08-14 09:00:00,1,6,2
Monkeys,2024-08-20 07:00:00,2,6,2
Monkeys,2024-08-20 07:30:00,4,6,2
Monkeys,2024-08-20 08:00:00,3,6,2
Monkeys,2024-08-20 08:30:00,3,6,2
Monkeys,2024-08-22 07:00:00,1,6,2
Monkeys,2024-08-22 07:30:00,2,6,2
Monkeys,2024-08-22 08:00:00,3,6,2
Monkeys,2024-08-26 07:30:00,3,6,2
Monkeys,2024-08-26 08:00:00,3,6,2
Monkeys,2024-08-26 08:30:00,2,6,2
Monkeys,2024-08-26 16:00:00,1,6,2
Monkeys,2024-08-26 16:30:00,2,6,2
Monkeys,2024-08-28 07:00:00,2,6,2
Monkeys,2024-08-28 07:30:00,2,6,2
Monkeys,2024-08-28 08:00:00,2,6,2
Monkeys,2024-08-28 08:30:00,2,6,2
Monkeys,2024-08-28 09:00:00,1,6,2
Monkeys,2024-08-28 09:30:00,1,6,2
Monkeys,2024-08-28 10:00:00,1,6,2
Monkeys,2024-09-03 07:00:00,2,6,2
Monkeys,2024-09-03 07:30:00,3,6,2
Monkeys,2024-09-03 08:00:00,1,6,2
Monkeys,2024-09-03 08:30:00,1,6,2
Monkeys,2024-09-03 09:00:00,1,6,2
Monkeys,2024-09-05 07:00:00,2,6,2
Monkeys,2024-09-05 07:30:00,4,6,2
Monkeys,2024-09-05 08:00:00,2,6,2
Monkeys,2024-09-05 16:30:00,2,6,2
Monkeys,2024-09-09 07:30:00,4,6,2
Monkeys,2024-09-09 08:30:00,1,6,2
Monkeys,2024-09-09 09:00:00,1,6,2
Monkeys,2024-09-09 16:30:00,2,6,2
Monkeys,2024-09-11 07:30:00,5,6,2
Monkeys,2024-09-11 08:00:00,3,6,2
Monkeys,2024-09-11 08:30:00,3,6,2
Monkeys,2024-09-11 09:00:00,1,6,2
Monkeys,2024-09-11 09:30:00,1,6,2
Monkeys,2024-09-11 16:00:00,1,6,2
Monkeys,2024-09-17 07:00:00,1,6,2
Monkeys,2024-09-17 07:30:00,3,6,2
Monkeys,2024-09-17 08:00:00,3,6,2
Monkeys,2024-09-17 08:30:00,4,6,2
Monkeys,2024-09-17 09:00:00,1,6,2
Monkeys,2024-09-19 07:00:00,1,6,2
Monkeys,2024-09-19 07:30:00,3,6,2
Monkeys,2024-09-19 08:00:00,4,6,2
Monkeys,2024-09-19 08:30:00,4,6,2
Monkeys,2024-09-19 09:00:00,1,6,2
Monkeys,2024-09-23 07:30:00,2,6,2
Monkeys,2024-09-23 08:00:00,2,6,2
Monkeys,2024-09-23 08:30:00,3,6,2
Monkeys,2024-09-23 09:00:00,1,6,2
Monkeys,2024-09-23 09:30:00,1,6,2
Monkeys,2024-09-23 16:30:00,2,6,2
Monkeys,2024-09-25 07:30:00,2,6,2
Monkeys,2024-09-25 08:30:00,2,6,2
Monkeys,2024-09-25 16:00:00,1,6,2
Monkeys,2024-09-25 16:30:00,1,6,2
Monkeys,2024-10-01 07:30:00,3,6,2
Monkeys,2024-10-01 08:00:00,2,6,2
Monkeys,2024-10-01 08:30:00,2,6,2
Monkeys,2024-10-01 16:30:00,4,6,2
Monkeys,2024-10-03 07:00:00,1,6,2
Monkeys,2024-10-03 07:30:00,3,6,2
Monkeys,2024-10-03 08:00:00,4,6,2
Monkeys,2024-10-03 08:30:00,2,6,2
Monkeys,2024-10-03 09:00:00,2,6,2
Monkeys,2024-10-03 09:30:00,1,6,2
Monkeys,2024-10-03 10:00:00,1,6,2
Monkeys,2024-10-03 10:30:00,1,6,2
Monkeys,2024-10-03 17:30:00,1,6,2
Monkeys,2024-10-07 08:00:00,1,6,2
Monkeys,2024-10-07 08:30:00,2,6,2
Monkeys,2024-10-07 09:00:00,1,6,2
Monkeys,2024-10-07 09:30:00,1,6,2
Monkeys,2024-10-07 10:00:00,1,6,2
Monkeys,2024-10-09 07:00:00,1,6,2
Monkeys,2024-10-09 07:30:00,1,6,2
Monkeys,2024-10-09 08:00:00,2,6,2
Monkeys,2024-10-09 08:30:00,2,6,2
Monkeys,2024-10-09 09:00:00,2,6,2
Monkeys,2024-10-09 09:30:00,1,6,2
Monkeys,2024-10-09 10:00:00,1,6,2
Monkeys,2024-10-09 10:30:00,1,6,2
Monkeys,2024-10-09 11:00:00,1,6,2
Monkeys,2024-10-15 08:30:00,3,6,2
Monkeys,2024-10-15 16:30:00,1,6,2
Monkeys,2024-10-15 17:00:00,1,6,2
Monkeys,2024-10-21 07:30:00,3,6,2
Monkeys,2024-10-21 08:00:00,4,6,2
Monkeys,2024-10-21 08:30:00,2,6,2
Monkeys,2024-10-21 09:00:00,1,6,2
Monkeys,2024-10-21 09:30:00,1,6,2
Monkeys,2024-10-21 10:00:00,1,6,2
Monkeys,2024-10-23 07:00:00,3,6,2
Monkeys,2024-10-23 07:30:00,2,6,2
Monkeys,2024-10-23 08:00:00,2,6,2
Monkeys,2024-10-23 08:30:00,1,6,2
Monkeys,2024-10-29 08:00:00,2,6,2
Monkeys,2024-10-29 08:30:00,2,6,2
Monkeys,2024-10-29 09:00:00,1,6,2
Monkeys,2024-10-29 09:30:00,1,6,2
Monkeys,2024-10-29 10:00:00,1,6,2
Monkeys,2024-10-31 07:00:00,3,6,2
Monkeys,2024-10-31 07:30:00,4,6,2
Monkeys,2024-10-31 08:00:00,4,6,2
Monkeys,2024-10-31 08:30:00,2,6,2
Monkeys,2024-10-31 09:00:00,1,6,2
Monkeys,2024-11-04 07:30:00,2,6,2
Monkeys,2024-11-04 08:00:00,6,6,2
Monkeys,2024-11-04 08:30:00,3,6,2
Monkeys,2024-11-04 09:00:00,1,6,2
Monkeys,2024-11-04 09:30:00,1,6,2
Monkeys,2024-11-04 10:00:00,1,6,2
Monkeys,2024-11-04 10:30:00,1,6,2
Monkeys,2024-11-06 07:30:00,3,6,2
Monkeys,2024-11-06 08:00:00,4,6,2
Monkeys,2024-11-06 08:30:00,4,6,2
Monkeys,2024-11-06 09:00:00,1,6,2
Monkeys,2024-11-06 09:30:00,1,6,2
Monkeys,2024-11-06 10:00:00,1,6,2
Monkeys,2024-11-12 07:00:00,3,6,2
Monkeys,2024-11-12 07:30:00,2,6,2
Monkeys,2024-11-12 08:00:00,3,6,2
Monkeys,2024-11-12 08:30:00,1,6,2
Monkeys,2024-11-12 09:00:00,3,6,2
Monkeys,2024-11-12 09:30:00,1,6,2
Monkeys,2024-11-14 07:00:00,1,6,2
Monkeys,2024-11-14 07:30:00,2,6,2
Monkeys,2024-11-14 08:00:00,3,6,2
Monkeys,2024-11-14 08:30:00,1,6,2
Monkeys,2024-11-14 15:30:00,1,6,2
Monkeys,2024-11-14 16:00:00,1,6,2
Monkeys,2024-11-14 16:30:00,1,6,2
